19,NUEVO LEÓN,6,Apodaca,AVANTE AIRPORT INDUSTRIAL PARK
19,NUEVO LEÓN,6,Apodaca,AVANTE APODACA
19,NUEVO LEÓN,6,Apodaca,AVATARES DE AGUA FRIA
19,NUEVO LEÓN,6,Apodaca,BALCONES DE HUINALA 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,BALCONES DE HUINALA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,BALCONES DE SANTA ROSA
19,NUEVO LEÓN,6,Apodaca,BALCONES DEL MEZQUITAL
19,NUEVO LEÓN,6,Apodaca,BALCONES DEL NORTE
19,NUEVO LEÓN,6,Apodaca,BENITO JUAREZ
19,NUEVO LEÓN,6,Apodaca,BONATERRA
19,NUEVO LEÓN,6,Apodaca,BOSQUE BOREAL SECTOR ALAMO
19,NUEVO LEÓN,6,Apodaca,BOSQUE BOREAL SECTOR CIPRES
19,NUEVO LEÓN,6,Apodaca,BOSQUE BOREAL SECTOR MAGNOLIA
19,NUEVO LEÓN,6,Apodaca,BOSQUE BOREAL SECTOR NOGAL
19,NUEVO LEÓN,6,Apodaca,BOSQUE BOREAL SECTOR PECAL
19,NUEVO LEÓN,6,Apodaca,BOSQUE DE AGUA
19,NUEVO LEÓN,6,Apodaca,BOSQUE DE SAN MIGUEL
19,NUEVO LEÓN,6,Apodaca,BOSQUE REAL 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,BOSQUE REAL 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,BOSQUE REAL 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,BOSQUES DE HUINALA
19,NUEVO LEÓN,6,Apodaca,BOSQUES DE HUINALA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,BOSQUES DE SAN MIGUEL
19,NUEVO LEÓN,6,Apodaca,BOSQUES DE SANTA ROSA
19,NUEVO LEÓN,6,Apodaca,BOSQUES DEL SOL
19,NUEVO LEÓN,6,Apodaca,BOSQUES DEL SOL
19,NUEVO LEÓN,6,Apodaca,BUGAMBILIAS DE HUINALA
19,NUEVO LEÓN,6,Apodaca,BUROCRATAS MUNICIPALES
19,NUEVO LEÓN,6,Apodaca,CALABRIA RESIDENCIAL
19,NUEVO LEÓN,6,Apodaca,CAMPESTRE CTM
19,NUEVO LEÓN,6,Apodaca,CAMPESTRE HUINALA
19,NUEVO LEÓN,6,Apodaca,CANTIZALES
19,NUEVO LEÓN,6,Apodaca,CANTU
19,NUEVO LEÓN,6,Apodaca,CAOBA RESIDENCIAL
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR 7
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN AGUSTIN
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN BENITO
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN CARLOS
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN FELIPE
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN FERNANDO
19,NUEVO LEÓN,6,Apodaca,CAPELLANIA RESIDENCIAL SECTOR SAN JUAN
19,NUEVO LEÓN,6,Apodaca,CASAS REALES
19,NUEVO LEÓN,6,Apodaca,CENTRIKA HUINALA
19,NUEVO LEÓN,6,Apodaca,CENTRO DE APODACA
19,NUEVO LEÓN,6,Apodaca,CERRADA PROVIDENCIA
19,NUEVO LEÓN,6,Apodaca,CERRADA TOSCANA
19,NUEVO LEÓN,6,Apodaca,CERRADAS CONCORDIA
19,NUEVO LEÓN,6,Apodaca,CERRADAS DE RINCONADA
19,NUEVO LEÓN,6,Apodaca,CERRADAS DE SANTA ROSA 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,CERRADAS DE SANTA ROSA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,CERRADAS DE SANTA ROSA 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,CERRADAS DEL PARQUE
19,NUEVO LEÓN,6,Apodaca,CERRADAS DEL PARQUE PREMIER
19,NUEVO LEÓN,6,Apodaca,CERRADAS MAGENTA
19,NUEVO LEÓN,6,Apodaca,CERRITOS DE AGUA FRIA
19,NUEVO LEÓN,6,Apodaca,CIUDAD NATURA
19,NUEVO LEÓN,6,Apodaca,COLINAS DE SAN MIGUEL
19,NUEVO LEÓN,6,Apodaca,COLONIAL HUINALA
19,NUEVO LEÓN,6,Apodaca,CORINTO RESIDENCIAL SECTOR ATENAS
19,NUEVO LEÓN,6,Apodaca,CORINTO RESIDENCIAL SECTOR GRECIA
19,NUEVO LEÓN,6,Apodaca,CORINTO RESIDENCIAL SECTOR OLIMPO
19,NUEVO LEÓN,6,Apodaca,CORTIJO LAS PALMAS
19,NUEVO LEÓN,6,Apodaca,COSMOPOLIS
19,NUEVO LEÓN,6,Apodaca,COSMOPOLIS
19,NUEVO LEÓN,6,Apodaca,COSMOPOLIS 8VO SECTOR
19,NUEVO LEÓN,6,Apodaca,CUARTEL GENERAL 7a Z M
19,NUEVO LEÓN,6,Apodaca,DANFOS
19,NUEVO LEÓN,6,Apodaca,DEL NORTE
19,NUEVO LEÓN,6,Apodaca,DEPORTIVO HUINALA
19,NUEVO LEÓN,6,Apodaca,DEPORTIVO HUINALA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,DEPORTIVO HUINALA 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,DEPORTIVO HUINALA MUNDIALISTA
19,NUEVO LEÓN,6,Apodaca,EBANOS 10MO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 11VO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 12VO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 4TO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 5TO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 6TO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 7MO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 8VO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS 9NO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS NORTE 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS NORTE 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS NORTE 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS NORTE 4TO SECTOR
19,NUEVO LEÓN,6,Apodaca,EBANOS NORTE 5TO SECTOR
19,NUEVO LEÓN,6,Apodaca,EL CAMPANARIO
19,NUEVO LEÓN,6,Apodaca,EL MEZQUITAL
19,NUEVO LEÓN,6,Apodaca,EL MEZQUITAL
19,NUEVO LEÓN,6,Apodaca,EL MILAGRO
19,NUEVO LEÓN,6,Apodaca,EL MOLINO
19,NUEVO LEÓN,6,Apodaca,EL RANCHITO
19,NUEVO LEÓN,6,Apodaca,EL ROSARIO
19,NUEVO LEÓN,6,Apodaca,EL SABINAL
19,NUEVO LEÓN,6,Apodaca,ELI-CAN
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 3RO SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 4TO SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 5TO SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 6TO SECTOR
19,NUEVO LEÓN,6,Apodaca,ENRAMADA 7MO SECTOR
19,NUEVO LEÓN,6,Apodaca,ESTANCIAS VALLE DE PLATA
19,NUEVO LEÓN,6,Apodaca,EX HACIENDA SAN FRANCISCO
19,NUEVO LEÓN,6,Apodaca,EX HACIENDA SANTA ROSA
19,NUEVO LEÓN,6,Apodaca,FATIMA
19,NUEVO LEÓN,6,Apodaca,FLEX PARK APODACA
19,NUEVO LEÓN,6,Apodaca,FOMERREY 4 (COL MUJERES ILUSTRES)
19,NUEVO LEÓN,6,Apodaca,FOMERREY 4 (MUJERES ILUSTRES)
19,NUEVO LEÓN,6,Apodaca,FRACCIONAMIENTO INDUSTRIAL SAN CARLOS
19,NUEVO LEÓN,6,Apodaca,FRANCISCO ELIZONDO
19,NUEVO LEÓN,6,Apodaca,FRANCISCO MARTINEZ
19,NUEVO LEÓN,6,Apodaca,FRESNOS DEL LAGO
19,NUEVO LEÓN,6,Apodaca,FRESNOS NORTE
19,NUEVO LEÓN,6,Apodaca,FUENTES DE SAN MIGUEL
19,NUEVO LEÓN,6,Apodaca,FUENTES DE SANTA LUCIA
19,NUEVO LEÓN,6,Apodaca,FUTURO APODACA
19,NUEVO LEÓN,6,Apodaca,GARCIA MIRELES
19,NUEVO LEÓN,6,Apodaca,GOLONDRINAS
19,NUEVO LEÓN,6,Apodaca,GOLONDRINAS
19,NUEVO LEÓN,6,Apodaca,HACIENDA DEL CARMEN
19,NUEVO LEÓN,6,Apodaca,HACIENDA DEL MEZQUITAL (HYLSA)
19,NUEVO LEÓN,6,Apodaca,HACIENDA EL CAMPANARIO
19,NUEVO LEÓN,6,Apodaca,HACIENDA EL MEZQUITAL
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 10 SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 11VO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 12VO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 4TO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 5TO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 6TO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 7MO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 8VO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS MARGARITAS 9NO SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA LAS YUCAS
19,NUEVO LEÓN,6,Apodaca,HACIENDA LOS NOGALES
19,NUEVO LEÓN,6,Apodaca,HACIENDA RINCONADA
19,NUEVO LEÓN,6,Apodaca,HACIENDA SAN GERARDO
19,NUEVO LEÓN,6,Apodaca,HACIENDA SANTA FE
19,NUEVO LEÓN,6,Apodaca,HACIENDA SANTA ISABEL 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,HACIENDA SANTA ISABEL 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,HASKA
19,NUEVO LEÓN,6,Apodaca,HASNA III
19,NUEVO LEÓN,6,Apodaca,HOMERO SEPULVEDA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,HUINALA
19,NUEVO LEÓN,6,Apodaca,IMSA
19,NUEVO LEÓN,6,Apodaca,INDEPENDENCIA 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,INDEPENDENCIA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,INDEPENDENCIA 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,INSURGENTES
19,NUEVO LEÓN,6,Apodaca,INTERAMERICA
19,NUEVO LEÓN,6,Apodaca,JACARANDAS 1 SECTOR
19,NUEVO LEÓN,6,Apodaca,JACARANDAS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE APODACA
19,NUEVO LEÓN,6,Apodaca,JARDINES DE HUINALA
19,NUEVO LEÓN,6,Apodaca,JARDINES DE LAS PALMAS
19,NUEVO LEÓN,6,Apodaca,JARDINES DE LAS PALMAS SECTOR VIP
19,NUEVO LEÓN,6,Apodaca,JARDINES DE LOS PINOS 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE LOS PINOS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE MONTERREY
19,NUEVO LEÓN,6,Apodaca,JARDINES DE MONTERREY 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE MONTERREY 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE MONTERREY 3ER SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN ANDRES 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN ANDRES 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN ANDRES SECTOR DIAMANTE
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN ANDRES SECTOR NORTE
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN JORGE SECTOR VIP
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN PATRICIO 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SAN PATRICIO 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,JARDINES DE SANTA ROSA
19,NUEVO LEÓN,6,Apodaca,JARDINES DEL VIRREY
19,NUEVO LEÓN,6,Apodaca,JM
19,NUEVO LEÓN,6,Apodaca,JOYAS DE HUINALA
19,NUEVO LEÓN,6,Apodaca,JOYAS DEL PEDREGAL
19,NUEVO LEÓN,6,Apodaca,KALOS
19,NUEVO LEÓN,6,Apodaca,KATAVIA RESIDENCIAL
19,NUEVO LEÓN,6,Apodaca,KRONOS
19,NUEVO LEÓN,6,Apodaca,KUADRUM
19,NUEVO LEÓN,6,Apodaca,LA ALIANZA
19,NUEVO LEÓN,6,Apodaca,LA CONDESA
19,NUEVO LEÓN,6,Apodaca,LA ENCARNACION
19,NUEVO LEÓN,6,Apodaca,LA HACIENDA
19,NUEVO LEÓN,6,Apodaca,LA HACIENDA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,LA MORADA RESIDENCIAL
19,NUEVO LEÓN,6,Apodaca,LA SILLA APODACA
19,NUEVO LEÓN,6,Apodaca,LAS AMERICAS
19,NUEVO LEÓN,6,Apodaca,LAS HUERTAS
19,NUEVO LEÓN,6,Apodaca,LAS HUERTAS DE SAN JAVIER
19,NUEVO LEÓN,6,Apodaca,LAS PALMAS 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,LAS PALMAS 1ER SECTOR
19,NUEVO LEÓN,6,Apodaca,LAS PALMAS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,LAS PALMAS 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,LAS PROVINCIAS
19,NUEVO LEÓN,6,Apodaca,LOGISTICO
19,NUEVO LEÓN,6,Apodaca,LOMA DE LA PAZ
19,NUEVO LEÓN,6,Apodaca,LOMAS DE HUINALA
19,NUEVO LEÓN,6,Apodaca,LOMAS DE HUINALA 2DO SECTOR
19,NUEVO LEÓN,6,Apodaca,LOMAS DE SAN ISIDRO
19,NUEVO LEÓN,6,Apodaca,LOMAS DEL PEDREGAL
19,NUEVO LEÓN,6,Apodaca,LOMBARDIA RESIDENCIAL
19,NUEVO LEÓN,6,Apodaca,LOS 3 NOGALES
19,NUEVO LEÓN,6,Apodaca,LOS ALAMOS 1ER SECTOR
